"ID"|"SWISSDOC"
46787|"9.614.1.0"
46845|"9.563.2.0"
46947|"9.555.12.0"
46950|"9.555.12.0"
46951|"9.555.12.0"
46952|"9.555.12.0"
46953|"9.555.12.0"
46954|"9.555.12.0"
46957|"9.130.2.0"
46957|"9.210.1.0"
46966|"9.814.4.0"
46970|"9.130.2.0"
46970|"9.140.11.0"
46971|"9.555.12.0"
60476|"9.555.12.0"
60477|"9.555.12.0"
46976|"9.616.3.0"
46979|"9.565.2.0"
46980|"9.555.8.0"
46981|"9.564.3.0"
46992|"9.725.20.0"
46993|"9.725.20.0"
46994|"9.725.20.0"
46995|"9.725.20.0"
46996|"9.725.20.0"
46999|"9.725.10.0"
47004|"9.851.2.0"
47007|"9.721.71.0"
47013|"9.721.70.0"
47014|"9.721.34.0"
47022|"9.220.2.0"
47022|"9.210.1.0"
47027|"9.721.1.0"
47029|"9.721.70.0"
47031|"9.721.70.0"
47035|"9.721.70.0"
47037|"9.721.6.0"
47039|"9.725.13.0"
47047|"9.611.3.0"
47048|"9.703.2.0"
47058|"9.851.2.0"
47059|"9.851.2.0"
47070|"9.852.2.0"
47073|"9.563.2.0"
47075|"9.563.2.0"
47077|"9.563.4.0"
47078|"9.563.4.0"
47084|"9.160.6.0"
47085|"9.160.6.0"
47088|"9.854.1.0"
47090|"9.616.4.0"
47091|"9.703.5.0"
47097|"9.703.2.0"
47099|"9.852.1.0"
47101|"9.734.11.0"
47103|"9.623.4.0"
47113|"9.814.3.0"
47114|"9.563.4.0"
47115|"9.563.4.0"
47122|"9.725.10.0"
63883|"9.725.10.0"
47127|"9.612.1.0"
60841|"9.612.1.0"
47129|"9.561.1.0"
47131|"9.562.1.0"
47132|"9.562.1.0"
47133|"9.861.3.0"
47134|"9.861.4.0"
47136|"9.861.12.0"
47137|"9.861.5.0"
47138|"9.861.19.0"
47140|"9.861.9.0"
47146|"9.731.1.0"
47146|"9.722.1.0"
47150|"9.703.7.0"
47150|"9.220.4.0"
47151|"9.220.4.0"
47151|"9.703.1.0"
47154|"9.862.5.0"
47156|"9.861.4.0"
47158|"9.616.1.0"
47158|"9.703.7.0"
47159|"9.814.4.0"
47161|"9.150.8.0"
47165|"9.851.2.0"
47176|"9.150.2.0"
47179|"9.824.3.0"
47180|"9.851.1.0"
47181|"9.851.1.0"
47182|"9.851.1.0"
47183|"9.851.1.0"
47183|"9.702.7.0"
47184|"9.851.1.0"
47184|"9.702.7.0"
47187|"9.854.2.0"
47189|"9.851.2.0"
47190|"9.861.21.0"
47191|"9.861.15.0"
47193|"9.853.2.0"
47194|"9.853.2.0"
47195|"9.853.2.0"
47196|"9.853.2.0"
47199|"9.854.3.0"
47200|"9.854.3.0"
47201|"9.614.3.0"
47203|"9.703.7.0"
47209|"9.623.4.0"
47213|"9.861.11.0"
47217|"9.614.3.0"
47219|"9.851.2.0"
47220|"9.854.1.0"
47246|"9.702.5.0"
47248|"9.170.6.0"
47248|"9.640.4.0"
47249|"9.722.1.0"
47252|"9.811.1.0"
47255|"9.851.2.0"
47258|"9.862.5.0"
47262|"9.721.71.0"
47267|"9.861.14.0"
47268|"9.861.16.0"
47269|"9.725.17.0"
47270|"9.826.10.0"
47271|"9.824.5.0"
47275|"9.563.2.0"
47279|"9.851.1.0"
47283|"9.703.5.0"
47284|"9.703.7.0"
47285|"9.703.5.0"
60801|"9.703.5.0"
47287|"9.703.5.0"
60815|"9.703.5.0"
47292|"9.562.2.0"
47292|"9.611.3.0"
47293|"9.562.2.0"
47293|"9.611.3.0"
47294|"9.721.70.0"
47297|"9.616.5.0"
60793|"9.616.5.0"
60794|"9.616.5.0"
47298|"9.616.5.0"
47302|"9.703.1.0"
47303|"9.616.5.0"
60795|"9.616.5.0"
60796|"9.616.5.0"
47310|"9.616.10.0"
60813|"9.616.10.0"
60814|"9.616.10.0"
47311|"9.703.2.0"
60802|"9.703.2.0"
60803|"9.703.2.0"
47314|"9.616.10.0"
60811|"9.616.10.0"
60812|"9.616.10.0"
47319|"9.564.2.0"
47321|"9.564.2.0"
47326|"9.564.2.0"
47328|"9.564.2.0"
47341|"9.563.1.0"
47356|"9.563.2.0"
47383|"9.563.6.0"
47385|"9.814.6.0"
47385|"9.814.3.0"
47403|"9.721.34.0"
47404|"9.721.34.0"
47408|"9.721.34.0"
47408|"9.721.70.0"
42015|"9.721.1.0"
42015|"9.721.71.0"
42219|"9.853.1.0"
42221|"9.853.1.0"
52925|"9.814.3.0"
52990|"9.830.3.0"
53023|"9.564.3.0"
53024|"9.734.11.0"
53025|"9.854.1.0"
53026|"9.822.12.0"
53030|"9.824.5.0"
53509|"9.564.3.0"
53510|"9.564.3.0"
53512|"9.562.1.0"
53513|"9.562.1.0"
53514|"9.814.4.0"
53514|"9.814.1.0"
53515|"9.814.6.0"
53515|"9.814.3.0"
53522|"9.563.2.0"
53523|"9.563.2.0"
53523|"9.564.4.0"
53524|"9.563.5.0"
53525|"9.563.5.0"
53527|"9.864.2.0"
53528|"9.862.5.0"
53529|"9.851.2.0"
53530|"9.851.1.0"
53531|"9.854.2.0"
53532|"9.854.1.0"
53533|"9.852.2.0"
53534|"9.852.1.0"
53535|"9.853.1.0"
53536|"9.861.5.0"
53537|"9.861.14.0"
53538|"9.861.16.0"
53539|"9.855.2.0"
53540|"9.861.20.0"
53782|"9.851.1.0"
53785|"9.731.23.0"
53786|"9.731.23.0"
53788|"9.731.23.0"
53791|"9.563.2.0"
53793|"9.731.23.0"
53796|"9.130.2.0"
54008|"9.725.10.0"
54009|"9.725.10.0"
54011|"9.725.10.0"
54013|"9.723.5.0"
54015|"9.822.50.0"
56990|"9.822.50.0"
54016|"9.822.12.0"
54017|"9.814.6.0"
54017|"9.814.3.0"
54018|"9.814.3.0"
54018|"9.814.6.0"
54019|"9.220.2.0"
54021|"9.702.7.0"
54021|"9.623.4.0"
54021|"9.623.1.0"
54021|"9.701.1.0"
54022|"9.722.1.0"
54208|"9.734.4.0"
54212|"9.731.1.0"
54214|"9.702.6.0"
54216|"9.616.4.0"
54223|"9.854.1.0"
54226|"9.731.1.0"
54228|"9.731.1.0"
54234|"9.210.4.0"
54234|"9.616.9.0"
54236|"9.540.1.0"
54248|"9.731.9.0"
54249|"9.703.7.0"
54250|"9.210.4.0"
54255|"9.614.4.0"
54258|"9.615.3.0"
54259|"9.615.3.0"
54264|"9.853.1.0"
54265|"9.623.4.0"
54266|"9.563.1.0"
54270|"9.562.2.0"
54270|"9.562.1.0"
54271|"9.814.3.0"
54272|"9.822.50.0"
54410|"9.722.1.0"
54410|"9.731.1.0"
54411|"9.722.1.0"
54428|"9.701.1.0"
54428|"9.702.4.0"
54429|"9.734.11.0"
54429|"9.734.4.0"
54430|"9.734.11.0"
54430|"9.734.4.0"
54431|"9.734.11.0"
54432|"9.825.8.0"
54433|"9.320.1.0"
54434|"9.822.12.0"
54438|"9.450.8.0"
54438|"9.450.7.0"
54438|"9.450.1.0"
54442|"9.563.6.0"
54452|"9.852.1.0"
54457|"9.540.2.0"
54460|"9.540.2.0"
54461|"9.540.2.0"
54469|"9.540.2.0"
59554|"9.540.2.0"
54459|"9.822.12.0"
54462|"9.710.8.0"
54464|"9.826.4.0"
54465|"9.731.29.0"
54473|"9.703.7.0"
54477|"9.811.5.0"
54480|"9.562.2.0"
54485|"9.721.90.0"
54489|"9.170.6.0"
54489|"9.621.1.0"
54490|"9.722.2.0"
54491|"9.170.6.0"
54491|"9.640.4.0"
54502|"9.701.1.0"
54505|"9.000.1.0"
54506|"9.613.2.0"
54507|"9.722.1.0"
54522|"9.710.8.0"
54524|"9.710.8.0"
54606|"9.703.7.0"
61024|"9.703.7.0"
54608|"9.702.6.0"
61028|"9.710.5.0"
61028|"9.160.6.0"
61028|"9.160.3.0"
54620|"9.710.5.0"
54620|"9.822.12.0"
54620|"9.822.37.0"
54620|"9.827.5.0"
61027|"9.710.5.0"
61027|"9.822.12.0"
61027|"9.822.37.0"
61027|"9.827.5.0"
54622|"9.710.5.0"
54622|"9.824.8.0"
61030|"9.710.5.0"
61030|"9.824.8.0"
54628|"9.725.9.0"
54629|"9.611.9.0"
54630|"9.851.1.0"
54631|"9.866.1.0"
54632|"9.220.2.0"
54635|"9.734.12.0"
54636|"9.851.1.0"
54637|"9.701.1.0"
54639|"9.725.10.0"
54640|"9.854.2.0"
54642|"9.854.2.0"
54646|"9.852.2.0"
54647|"9.852.2.0"
54648|"9.851.1.0"
54651|"9.855.1.0"
54652|"9.616.9.0"
54656|"9.862.5.0"
54673|"9.710.5.0"
54673|"9.562.2.0"
61022|"9.710.5.0"
61022|"9.562.2.0"
54675|"9.710.5.0"
54791|"9.615.3.0"
54791|"9.615.1.0"
54792|"9.623.4.0"
54793|"9.703.7.0"
54794|"9.703.5.0"
54795|"9.703.2.0"
54795|"9.563.8.0"
54796|"9.703.2.0"
54839|"9.170.6.0"
54839|"9.710.5.0"
54840|"9.721.5.0"
54842|"9.703.2.0"
54843|"9.614.3.0"
54848|"9.616.10.0"
54850|"9.853.1.0"
54851|"9.854.2.0"
54852|"9.854.2.0"
54867|"9.701.1.0"
54868|"9.725.26.0"
54870|"9.701.1.0"
54874|"9.612.4.0"
54874|"9.613.2.0"
55187|"9.563.1.0"
55188|"9.563.1.0"
55190|"9.562.1.0"
55304|"9.702.6.0"
55305|"9.814.8.0"
55306|"9.710.4.0"
55307|"9.564.4.0"
55309|"9.725.7.0"
55310|"9.725.7.0"
55311|"9.562.2.0"
55314|"9.851.1.0"
55315|"9.160.6.0"
55323|"9.725.16.0"
55324|"9.725.16.0"
55325|"9.725.16.0"
55326|"9.725.16.0"
55335|"9.555.5.0"
55408|"9.563.4.0"
55409|"9.563.1.0"
55416|"9.000.2.2"
55416|"9.160.15.0"
55417|"9.000.2.2"
55417|"9.616.2.0"
55418|"9.000.2.2"
55418|"9.614.3.0"
55419|"9.614.3.0"
55419|"9.703.2.0"
55426|"9.614.3.0"
55427|"9.854.1.0"
55428|"9.853.2.0"
55429|"9.855.2.0"
55430|"9.851.1.0"
55431|"9.854.1.0"
55432|"9.852.1.0"
55433|"9.853.1.0"
55434|"9.855.1.0"
55435|"9.861.14.0"
55436|"9.854.1.0"
55437|"9.852.1.0"
55438|"9.853.1.0"
55511|"9.861.16.0"
55514|"9.566.2.0"
55515|"9.566.2.0"
55515|"9.616.6.0"
55516|"9.616.6.0"
55532|"9.701.3.0"
55532|"9.702.5.0"
61731|"9.701.3.0"
61731|"9.702.5.0"
61732|"9.701.3.0"
61732|"9.702.5.0"
61733|"9.701.3.0"
61733|"9.702.5.0"
61734|"9.701.3.0"
61734|"9.702.5.0"
61735|"9.702.5.0"
55914|"9.703.7.0"
55919|"9.553.1.0"
55923|"9.553.1.0"
55926|"9.854.2.0"
55927|"9.852.2.0"
55930|"9.616.4.0"
55934|"9.854.2.0"
55941|"9.170.6.0"
55942|"9.555.5.0"
55945|"9.616.6.0"
55946|"9.616.6.0"
55947|"9.160.14.0"
55947|"9.616.9.0"
55948|"9.616.10.0"
55953|"9.616.4.0"
55955|"9.565.2.0"
55956|"9.565.2.0"
55957|"9.616.4.0"
55958|"9.616.4.0"
55959|"9.616.4.0"
55960|"9.616.4.0"
55963|"9.731.9.0"
55966|"9.731.9.0"
55969|"9.722.3.0"
55970|"9.722.3.0"
55972|"9.722.1.0"
55972|"9.731.20.0"
55974|"9.722.1.0"
55978|"9.613.2.0"
55979|"9.616.4.0"
55980|"9.703.7.0"
55981|"9.611.3.0"
55983|"9.703.5.0"
55984|"9.616.4.0"
55986|"9.616.10.0"
55987|"9.725.10.0"
55988|"9.616.4.0"
55989|"9.722.2.0"
62986|"9.722.2.0"
63042|"9.722.2.0"
55993|"9.710.8.0"
56376|"9.703.1.0"
56378|"9.611.3.0"
56381|"9.615.3.0"
56381|"9.616.4.0"
62381|"9.566.1.0"
62382|"9.566.1.0"
62383|"9.566.1.0"
62384|"9.731.9.0"
62385|"9.613.2.0"
62386|"9.450.1.0"
62386|"9.616.5.0"
62387|"9.703.2.0"
62389|"9.623.4.0"
62391|"9.614.3.0"
62393|"9.814.3.0"
62394|"9.814.6.0"
62395|"9.814.8.0"
62396|"9.814.4.0"
62397|"9.563.1.0"
62398|"9.564.2.0"
62400|"9.623.4.0"
62401|"9.562.2.0"
62401|"9.563.1.0"
62401|"9.563.2.0"
62401|"9.563.3.0"
62401|"9.562.1.0"
62401|"9.563.4.0"
62403|"9.562.2.0"
62403|"9.563.1.0"
62403|"9.563.2.0"
62598|"9.566.2.0"
62601|"9.861.18.0"
62603|"9.861.14.0"
62603|"9.864.2.0"
62604|"9.723.2.0"
62605|"9.862.21.0"
62606|"9.701.5.0"
62607|"9.866.1.0"
62610|"9.564.3.0"
62611|"9.811.2.0"
62656|"9.616.3.0"
62858|"9.852.5.0"
62862|"9.701.1.0"
62871|"9.555.5.0"
62872|"9.555.4.0"
62873|"9.814.3.0"
62874|"9.814.3.0"
62875|"9.710.5.0"
62876|"9.616.5.0"
62877|"9.616.5.0"
62878|"9.563.8.0"
62879|"9.612.4.0"
62880|"9.565.2.0"
62881|"9.564.5.0"
62882|"9.564.5.0"
62883|"9.563.8.0"
62885|"9.565.2.0"
62886|"9.564.5.0"
62887|"9.565.2.0"
62889|"9.612.5.0"
62889|"9.827.3.0"
62994|"9.710.5.0"
62994|"9.734.11.0"
62995|"9.734.11.0"
62995|"9.710.5.0"
62996|"9.710.5.0"
62996|"9.703.7.0"
62997|"9.703.7.0"
62999|"9.734.11.0"
62999|"9.710.5.0"
63000|"9.703.7.0"
63000|"9.710.5.0"
63001|"9.710.5.0"
63039|"9.612.4.0"
63040|"9.722.2.0"
63041|"9.722.2.0"
63050|"9.616.5.0"
63189|"9.710.9.0"
63190|"9.710.9.0"
63226|"9.854.1.0"
63228|"9.734.11.0"
63229|"9.703.7.0"
63232|"9.623.4.0"
63235|"9.824.3.0"
63235|"9.734.9.0"
63236|"9.734.9.0"
63300|"9.852.1.0"
63304|"9.556.4.0"
63519|"9.862.21.0"
63521|"9.703.2.0"
63521|"9.725.9.0"
63522|"9.862.21.0"
63523|"9.862.21.0"
63524|"9.862.21.0"
63525|"9.862.21.0"
63527|"9.710.5.0"
63603|"9.565.2.0"
63605|"9.563.7.0"
63607|"9.614.3.0"
63608|"9.566.1.0"
63609|"9.566.1.0"
63610|"9.566.1.0"
63611|"9.731.15.0"
63613|"9.703.2.0"
63613|"9.563.1.0"
63614|"9.160.6.0"
63615|"9.703.2.0"
63615|"9.563.2.0"
63616|"9.814.7.0"
63617|"9.733.3.0"
63619|"9.590.4.0"
63619|"9.722.3.0"
63624|"9.722.1.0"
63625|"9.862.11.0"
63626|"9.862.1.0"
63749|"9.160.6.0"
63750|"9.854.2.0"
63751|"9.854.1.0"
63758|"9.564.3.0"
63759|"9.814.3.0"
63784|"9.160.6.0"
63786|"9.563.6.0"
63787|"9.616.6.0"
13547|"9.614.3.0"
13552|"9.615.3.0"
13555|"9.615.3.0"
36763|"9.851.2.0"
37771|"9.555.4.0"
37772|"9.555.4.0"
44743|"9.612.5.0"
47187|"9.854.2.0"
57193|"9.554.2.0"
57197|"9.854.1.0"
57199|"9.563.1.0"
57372|"9.853.1.0"
57804|"9.721.1.0"
57805|"9.563.8.0"
5376|"9.814.6.0"
5381|"9.851.1.0"
5386|"9.854.1.0"
5387|"9.854.1.0"
5388|"9.854.1.0"
5389|"9.854.1.0"
5392|"9.854.2.0"
12811|"9.851.1.0"
12817|"9.854.1.0"
25027|"9.851.1.0"
25340|"9.722.2.0"
25341|"9.722.2.0"
31680|"9.623.1.0"
44476|"9.614.1.0"
44514|"9.851.1.0"
44516|"9.852.2.0"
46774|"9.430.2.0"
47158|"9.616.1.0"
47158|"9.703.7.0"
47379|"9.563.2.0"
47383|"9.563.6.0"
47385|"9.814.6.0"
47385|"9.814.3.0"
3692|"9.310.2.0"
3693|"9.310.2.0"
24660|"9.725.17.0"
50399|"9.725.17.0"
32651|"9.616.10.0"
32668|"9.611.3.0"
51111|"9.563.8.0"
51240|"9.564.3.0"
51250|"9.563.1.0"
52645|"9.852.1.0"
52646|"9.852.1.0"
53019|"9.612.4.0"
57814|"9.814.8.0"
60458|"9.814.4.0"
64134|"9.340.5.0"
64151|"9.611.3.0"
64154|"9.611.13.0"
64162|"9.563.8.0"
64163|"9.725.10.0"
4472|"9.420.2.0"
4473|"9.420.2.0"
4474|"9.420.2.0"
4475|"9.420.2.0"
4476|"9.420.2.0"
4477|"9.420.2.0"
4478|"9.420.2.0"
4479|"9.420.2.0"
4480|"9.420.2.0"
11652|"9.851.1.0"
11653|"9.851.1.0"
11946|"9.861.15.0"
20767|"9.562.1.0"
20768|"9.562.2.0"
20769|"9.563.1.0"
20770|"9.563.2.0"
20771|"9.563.3.0"
20772|"9.563.5.0"
20775|"9.614.3.0"
20780|"9.614.3.0"
20783|"9.614.3.0"
20784|"9.614.3.0"
20786|"9.614.3.0"
20790|"9.616.3.0"
20791|"9.616.3.0"
20792|"9.616.5.0"
20794|"9.734.2.0"
20795|"9.616.10.0"
20796|"9.612.4.0"
20800|"9.623.4.0"
20801|"9.623.4.0"
20817|"9.853.1.0"
20818|"9.853.2.0"
20819|"9.853.2.0"
20821|"9.854.1.0"
20822|"9.854.2.0"
14777|"9.723.10.0"
17330|"9.616.6.0"
42588|"9.851.1.0"
64344|"9.851.1.0"
13848|"9.851.1.0"
50980|"9.854.1.0"
50981|"9.865.2.0"
50982|"9.851.1.0"
50983|"9.851.1.0"
50984|"9.854.2.0"
51035|"9.611.3.0"
57610|"9.701.1.0"
57614|"9.814.6.0"
27785|"9.862.5.0"
22747|"9.824.3.0"
22750|"9.824.5.0"
22751|"9.824.5.0"
22752|"9.824.5.0"
22753|"9.824.5.0"
5228|"9.611.3.0"
5235|"9.616.7.0"
5237|"9.616.10.0"
5238|"9.612.4.0"
5239|"9.613.2.0"
18950|"9.734.11.0"
30886|"9.563.1.0"
40903|"9.563.1.0"
38723|"9.852.1.0"
41787|"9.853.1.0"
64588|"9.853.1.0"
64589|"9.853.1.0"
41790|"9.851.1.0"
41793|"9.851.1.0"
41796|"9.851.1.0"
28949|"9.814.3.0"
58508|"9.721.70.0"
61561|"9.563.4.0"
64662|"9.851.1.0"
3247|"9.854.2.0"
3248|"9.854.2.0"
11953|"9.616.10.0"
11954|"9.701.1.0"
11958|"9.703.7.0"
12340|"9.725.9.0"
30341|"9.854.1.0"
30353|"9.854.2.0"
30354|"9.854.2.0"
41994|"9.230.1.0"
41994|"9.130.2.0"
44881|"9.611.3.0"
50059|"9.734.2.0"
50059|"9.725.9.0"
53527|"9.864.2.0"
53528|"9.862.5.0"
53530|"9.851.1.0"
53532|"9.854.1.0"
53534|"9.852.1.0"
53535|"9.853.1.0"
53536|"9.861.5.0"
53537|"9.861.14.0"
53538|"9.861.16.0"
53540|"9.861.20.0"
53541|"9.862.21.0"
53542|"9.855.1.0"
53749|"9.612.2.0"
55926|"9.854.2.0"
55927|"9.852.2.0"
56032|"9.612.2.0"
57133|"9.612.4.0"
58429|"9.611.3.0"
58432|"9.611.3.0"
59458|"9.854.2.0"
60211|"9.722.1.0"
63092|"9.000.1.0"
63093|"9.851.1.0"
63094|"9.851.2.0"
63529|"9.640.4.0"
63529|"9.614.3.0"
28083|"9.852.1.0"
28084|"9.853.1.0"
28085|"9.854.1.0"
28402|"9.563.6.0"
10097|"9.854.2.0"
10097|"9.854.3.0"
57492|"9.851.1.0"
57493|"9.851.2.0"
57495|"9.855.1.0"
57496|"9.855.2.0"
57497|"9.853.1.0"
1279|"9.617.1.0"
3154|"9.130.2.0"
3158|"9.140.17.0"
3159|"9.230.1.0"
10083|"9.852.2.0"
43566|"9.130.2.0"
57498|"9.862.1.0"
57503|"9.862.5.0"
57504|"9.862.8.0"
57506|"9.861.16.0"
57509|"9.861.11.0"
57510|"9.862.7.0"
57512|"9.861.5.0"
57514|"9.861.17.0"
57960|"9.731.9.0"
62571|"9.861.13.0"
62603|"9.861.14.0"
62603|"9.864.2.0"
62605|"9.862.21.0"
64675|"9.140.17.0"
64676|"9.861.15.0"
64677|"9.861.21.0"
6961|"9.160.14.0"
7011|"9.566.2.0"
7030|"9.616.4.0"
7037|"9.623.4.0"
7043|"9.734.11.0"
10053|"9.611.13.0"
10060|"9.710.9.0"
10937|"9.440.1.0"
10938|"9.450.5.0"
10939|"9.450.5.0"
10944|"9.553.4.0"
10945|"9.554.2.0"
10946|"9.555.5.0"
10948|"9.556.4.0"
10950|"9.556.4.0"
10951|"9.556.4.0"
10952|"9.562.2.0"
31408|"9.725.10.0"
31410|"9.725.17.0"
40449|"9.734.11.0"
50881|"9.725.10.0"
50883|"9.723.5.0"
50902|"9.725.17.0"
50932|"9.725.10.0"
51465|"9.614.3.0"
53580|"9.220.5.0"
53583|"9.556.4.0"
57916|"9.556.4.0"
57918|"9.553.4.0"
57989|"9.725.10.0"
57991|"9.725.6.0"
57993|"9.723.5.0"
58007|"9.725.17.0"
62622|"9.614.3.0"
62625|"9.703.7.0"
64680|"9.616.4.0"
64681|"9.723.5.0"
64682|"9.616.5.0"
64683|"9.616.1.0"
64684|"9.723.5.0"
64685|"9.616.3.0"
64686|"9.623.1.0"
64687|"9.614.3.0"
64688|"9.725.10.0"
64689|"9.616.3.0"
64690|"9.614.3.0"
64690|"9.611.9.0"
64690|"9.611.3.0"
64690|"9.563.7.0"
64691|"9.614.3.0"
64691|"9.563.7.0"
64692|"9.725.10.0"
64692|"9.725.8.0"
64693|"9.725.10.0"
64694|"9.734.2.0"
10326|"9.710.9.0"
10327|"9.710.9.0"
10328|"9.710.9.0"
10329|"9.710.9.0"
16532|"9.851.1.0"
16536|"9.852.1.0"
16538|"9.853.1.0"
16539|"9.854.1.0"
16540|"9.854.2.0"
16543|"9.855.1.0"
21820|"9.725.16.0"
25876|"9.563.3.0"
25877|"9.563.5.0"
25878|"9.564.3.0"
35692|"9.710.9.0"
36271|"9.852.2.0"
43230|"9.855.1.0"
43245|"9.855.1.0"
49753|"9.616.7.0"
49899|"9.710.9.0"
49900|"9.710.9.0"
42222|"9.855.1.0"
42223|"9.861.9.0"
42224|"9.851.5.0"
42226|"9.824.8.0"
42231|"9.824.8.0"
42234|"9.824.8.0"
42237|"9.824.8.0"
42241|"9.814.3.0"
42252|"9.563.1.0"
42253|"9.722.1.0"
42254|"9.120.2.0"
42254|"9.120.1.0"
42256|"9.563.2.0"
42258|"9.120.2.0"
42258|"9.120.1.0"
42260|"9.722.1.0"
42261|"9.563.3.0"
42262|"9.722.3.0"
42263|"9.562.1.0"
42264|"9.814.4.0"
42265|"9.814.4.0"
42266|"9.563.4.0"
42267|"9.814.8.0"
42268|"9.562.2.0"
42592|"9.851.1.0"
42593|"9.851.1.0"
42594|"9.851.1.0"
42598|"9.851.1.0"
42599|"9.851.5.0"
42616|"9.616.6.0"
42617|"9.616.6.0"
42619|"9.826.4.0"
42635|"9.822.12.0"
42672|"9.822.12.0"
42681|"9.854.2.0"
42858|"9.702.7.0"
42860|"9.814.6.0"
42861|"9.701.1.0"
42861|"9.725.26.0"
42863|"9.703.5.0"
42864|"9.616.10.0"
42865|"9.701.1.0"
42880|"9.611.3.0"
42883|"9.611.3.0"
42886|"9.851.3.0"
42888|"9.725.6.0"
42889|"9.702.6.0"
42889|"9.703.7.0"
42890|"9.721.70.0"
42891|"9.852.2.0"
42893|"9.861.3.0"
42894|"9.733.3.0"
42898|"9.616.8.0"
42900|"9.733.3.0"
42902|"9.733.3.0"
42901|"9.822.12.0"
42959|"9.725.27.0"
42960|"9.725.27.0"
42964|"9.733.3.0"
42975|"9.611.13.0"
42978|"9.731.9.0"
42979|"9.561.1.0"
43077|"9.852.1.0"
43085|"9.851.2.0"
43087|"9.703.5.0"
43091|"9.862.8.0"
43093|"9.703.6.0"
43094|"9.615.1.0"
43105|"9.616.7.0"
43108|"9.854.2.0"
43112|"9.614.1.0"
43113|"9.614.1.0"
43116|"9.852.2.0"
43129|"9.862.21.0"
43130|"9.861.14.0"
43195|"9.703.5.0"
58615|"9.852.1.0"
43216|"9.861.9.0"
43217|"9.861.20.0"
43220|"9.350.1.0"
51852|"9.350.1.0"
43221|"9.853.1.0"
43222|"9.350.2.0"
58712|"9.350.2.0"
58713|"9.350.2.0"
43224|"9.350.4.0"
43229|"9.853.1.0"
43254|"9.564.3.0"
43255|"9.563.1.0"
43256|"9.563.2.0"
43498|"9.814.3.0"
43503|"9.731.29.0"
43504|"9.611.9.0"
43582|"9.555.12.0"
43583|"9.555.4.0"
43669|"9.853.1.0"
52911|"9.853.1.0"
43670|"9.855.1.0"
43671|"9.855.1.0"
43674|"9.150.2.0"
43708|"9.852.1.0"
43710|"9.814.4.0"
43711|"9.861.16.0"
43715|"9.562.1.0"
43716|"9.855.3.0"
44227|"9.710.8.0"
54092|"9.710.8.0"
44228|"9.566.2.0"
44238|"9.562.1.0"
44240|"9.814.4.0"
44308|"9.814.4.0"
44309|"9.566.2.0"
44310|"9.566.2.0"
44312|"9.725.10.0"
44445|"9.615.3.0"
44446|"9.562.2.0"
44453|"9.563.3.0"
44456|"9.703.2.0"
44467|"9.866.1.0"
44476|"9.614.1.0"
44489|"9.631.1.0"
44556|"9.853.1.0"
44557|"9.852.1.0"
44558|"9.855.1.0"
44588|"9.350.3.0"
44589|"9.350.3.0"
44590|"9.350.3.0"
44590|"9.350.1.0"
44591|"9.350.3.0"
44592|"9.734.7.0"
44604|"9.734.7.0"
44606|"9.734.7.0"
44610|"9.734.7.0"
44613|"9.734.7.0"
44615|"9.734.7.0"
44617|"9.734.7.0"
44641|"9.611.3.0"
44644|"9.562.2.0"
44690|"9.350.2.0"
44691|"9.725.27.0"
44692|"9.350.3.0"
45279|"9.702.7.0"
45279|"9.701.3.0"
45283|"9.616.4.0"
45284|"9.616.5.0"
45285|"9.721.5.0"
45288|"9.320.1.0"
53577|"9.320.1.0"
45289|"9.721.5.0"
45290|"9.721.5.0"
45290|"9.721.71.0"
45294|"9.725.1.0"
45295|"9.725.1.0"
45296|"9.822.37.0"
45297|"9.723.5.0"
45299|"9.822.37.0"
45496|"9.611.3.0"
45516|"9.852.1.0"
45517|"9.613.2.0"
45521|"9.563.6.0"
45523|"9.612.4.0"
45524|"9.616.3.0"
45525|"9.553.4.0"
45556|"9.616.3.0"
45558|"9.725.10.0"
45558|"9.725.1.0"
45559|"9.725.10.0"
45560|"9.614.3.0"
45561|"9.725.10.0"
45562|"9.725.10.0"
45573|"9.851.2.0"
45590|"9.130.1.0"
45599|"9.852.2.0"
45604|"9.616.3.0"
45609|"9.853.2.0"
45610|"9.703.2.0"
45615|"9.855.2.0"
45617|"9.616.4.0"
45619|"9.616.4.0"
45620|"9.701.3.0"
45621|"9.701.3.0"
45622|"9.701.3.0"
45626|"9.617.1.0"
45627|"9.590.1.0"
45668|"9.563.5.0"
45669|"9.555.8.0"
45671|"9.566.1.0"
45672|"9.566.1.0"
45673|"9.555.4.0"
45674|"9.555.12.0"
45675|"9.555.2.0"
45676|"9.555.2.0"
45677|"9.555.2.0"
45678|"9.555.2.0"
45684|"9.814.3.0"
45699|"9.450.1.0"
45701|"9.450.1.0"
45714|"9.616.7.0"
45718|"9.721.5.0"
45719|"9.721.5.0"
45911|"9.564.4.0"
45919|"9.731.21.0"
45921|"9.703.7.0"
45922|"9.563.7.0"
45933|"9.721.5.0"
45934|"9.721.5.0"
45939|"9.854.2.0"
46403|"9.703.5.0"
46404|"9.703.7.0"
60992|"9.703.7.0"
46406|"9.562.2.0"
46408|"9.562.2.0"
46425|"9.614.3.0"
46429|"9.614.3.0"
46432|"9.722.1.0"
46433|"9.722.1.0"
46433|"9.723.12.0"
46434|"9.734.11.0"
46435|"9.731.9.0"
46435|"9.722.1.0"
